Time	Current	U_Battery	U_2
1366459	0.08815	3.57	0.128
1366672	0.08815	3.587	0.129
1366884	0.08821	3.536	0.127
1367097	0.08815	3.553	0.127
1367310	0.08821	3.57	0.128
1367523	0.0881	3.586	0.128
1367735	0.08805	3.587	0.127
1367948	0.08815	3.587	0.129
1368161	0.08815	3.585	0.128
1368374	0.08815	3.586	0.128
1368587	0.08821	3.587	0.129
1368799	0.08821	3.551	0.126
1369012	0.08821	3.587	0.128
1369225	0.08815	3.587	0.129
1369438	0.08821	3.569	0.128
1369651	0.08815	3.57	0.126
1369864	0.08826	3.586	0.128
1370076	0.0881	3.586	0.127
1370289	0.08821	3.57	0.127
1370502	0.08815	3.569	0.128
1370715	0.08815	3.587	0.13
1370928	0.08815	3.57	0.128
1371141	0.08815	3.569	0.129
1371353	0.08821	3.586	0.129
1371566	0.08821	3.586	0.129
1371779	0.08815	3.586	0.128
1371992	0.08826	3.585	0.128
1372205	0.08821	3.57	0.129
1372417	0.08826	3.568	0.127
1372630	0.08821	3.586	0.129
1372843	0.08821	3.569	0.127
1373056	0.08821	3.569	0.127
1373269	0.08815	3.552	0.129
1373482	0.08815	3.585	0.128
1373694	0.08826	3.585	0.128
1373907	0.08815	3.568	0.127
1374120	0.08821	3.568	0.128
1374333	0.08821	3.585	0.127
1374546	0.08821	3.584	0.127
1374759	0.08821	3.584	0.129
1374971	0.08821	3.586	0.129
1375184	0.08821	3.551	0.126
1375397	0.08826	3.55	0.126
1375610	0.08821	3.552	0.127
1375823	0.08832	3.55	0.129
1376036	0.08821	3.585	0.128
1376248	0.08832	3.584	0.128
1376461	0.08815	3.584	0.128
1376674	0.08826	3.583	0.128
1376887	0.08826	3.585	0.127
1377100	0.08832	3.567	0.128
1377312	0.08815	3.55	0.127
1377525	0.08821	3.551	0.126
1377738	0.08826	3.567	0.129
1377951	0.08826	3.567	0.128
1378164	0.08821	3.534	0.126
1378377	0.08826	3.583	0.128
1378589	0.08826	3.55	0.127
1378802	0.08832	3.532	0.127
1379015	0.08826	3.566	0.128
1379228	0.08832	3.551	0.129
1379441	0.08826	3.583	0.128
1379654	0.08832	3.583	0.128
1379866	0.08826	3.583	0.128
1380079	0.08821	3.583	0.128
1380292	0.08815	3.55	0.128
1380505	0.08826	3.584	0.128
1380718	0.08826	3.583	0.128
1380930	0.08821	3.55	0.127
1381143	0.08832	3.585	0.129
1381356	0.08821	3.567	0.128
1381569	0.08832	3.566	0.127
1381782	0.08821	3.549	0.126
1381995	0.08826	3.583	0.127
1382207	0.08826	3.567	0.127
1382420	0.08826	3.533	0.128
1382633	0.08826	3.549	0.127
1382846	0.08832	3.583	0.129
1383059	0.08826	3.532	0.127
1383272	0.08832	3.566	0.128
1383484	0.08826	3.549	0.126
1383697	0.08832	3.548	0.126
1383910	0.08826	3.565	0.126
1384123	0.08832	3.548	0.127
1384336	0.08826	3.582	0.128
1384547	0.08832	3.583	0.13
1384760	0.08826	3.582	0.129
1384973	0.08826	3.564	0.127
1385186	0.08826	3.582	0.129
1385399	0.08826	3.582	0.128
1385612	0.08832	3.547	0.127
1385824	0.08832	3.583	0.129
1386037	0.08832	3.565	0.128
1386250	0.08832	3.581	0.129
1386463	0.08832	3.583	0.129
1386676	0.08832	3.565	0.127
1386889	0.08837	3.582	0.128
1387101	0.08821	3.565	0.128
1387314	0.08832	3.532	0.127
1387527	0.08832	3.581	0.128
1387740	0.08832	3.581	0.128
1387953	0.08826	3.563	0.127
1388166	0.08826	3.548	0.127
1388378	0.08837	3.582	0.128
1388591	0.08832	3.582	0.129
1388804	0.08832	3.531	0.127
1389017	0.08837	3.58	0.129
1389230	0.08832	3.564	0.128
1389442	0.08832	3.564	0.128
1389655	0.08826	3.564	0.128
1389868	0.08837	3.581	0.128
1390081	0.08832	3.564	0.128
1390294	0.08832	3.546	0.127
1390507	0.08837	3.58	0.129
1390719	0.08832	3.564	0.128
1390932	0.08832	3.58	0.129
1391145	0.08832	3.565	0.127
1391358	0.08832	3.565	0.128
1391571	0.08832	3.581	0.129
1391784	0.08832	3.58	0.127
1391996	0.08837	3.581	0.127
1392209	0.08843	3.564	0.126
1392422	0.08837	3.531	0.126
1392635	0.08837	3.564	0.129
1392848	0.08837	3.564	0.128
1393060	0.08837	3.547	0.127
1393273	0.08837	3.564	0.128
1393486	0.08837	3.547	0.127
1393699	0.08832	3.546	0.126
1393912	0.08837	3.563	0.128
1394125	0.08837	3.58	0.127
1394337	0.08832	3.581	0.128
1394550	0.08837	3.58	0.129
1394763	0.08837	3.58	0.128
1394976	0.08832	3.563	0.128
1395189	0.08837	3.563	0.128
1395402	0.08837	3.563	0.128
1395614	0.08837	3.547	0.127
1395827	0.08837	3.563	0.13
1396040	0.08843	3.529	0.127
1396253	0.08837	3.546	0.128
1396466	0.08837	3.546	0.127
1396678	0.08837	3.547	0.126
1396891	0.08837	3.579	0.128
1397104	0.08843	3.546	0.127
1397317	0.08832	3.58	0.128
1397530	0.08843	3.561	0.127
1397743	0.08837	3.579	0.129
1397955	0.08837	3.562	0.129
1398168	0.08843	3.563	0.128
1398381	0.08837	3.563	0.128
1398594	0.08837	3.563	0.128
1398807	0.08848	3.545	0.127
1399020	0.08837	3.528	0.127
1399232	0.08843	3.545	0.127
1399445	0.08837	3.579	0.129
1399658	0.08837	3.562	0.128
1399871	0.08848	3.561	0.128
1400084	0.08853	3.578	0.128
1400296	0.08843	3.578	0.128
1400509	0.08848	3.578	0.128
1400722	0.08843	3.562	0.129
1400935	0.08837	3.577	0.128
1401148	0.08843	3.561	0.128
1401361	0.08843	3.527	0.127
1401572	0.08837	3.561	0.129
1401785	0.08848	3.544	0.127
1401998	0.08837	3.578	0.128
1402211	0.08843	3.561	0.128
1402424	0.08843	3.578	0.129
1402637	0.08843	3.563	0.127
1402849	0.08843	3.561	0.128
1403062	0.08848	3.578	0.13
1403275	0.08848	3.579	0.128
1403488	0.08843	3.562	0.129
1403701	0.08843	3.579	0.128
1403913	0.08843	3.544	0.127
1404126	0.08843	3.578	0.129
1404339	0.08848	3.577	0.126
1404552	0.08837	3.544	0.126
1404765	0.08837	3.577	0.129
1404978	0.08837	3.561	0.128
1405190	0.08848	3.577	0.128
1405403	0.08843	3.578	0.13
1405616	0.08843	3.578	0.129
1405829	0.08843	3.561	0.129
1406042	0.08843	3.56	0.128
1406255	0.08848	3.578	0.128
1406467	0.08843	3.545	0.127
1406680	0.08843	3.577	0.128
1406893	0.08843	3.544	0.128
1407106	0.08843	3.577	0.129
1407319	0.08843	3.577	0.129
1407531	0.08843	3.578	0.129
1407744	0.08853	3.56	0.128
1407957	0.08848	3.577	0.129
1408170	0.08853	3.543	0.128
1408383	0.08843	3.56	0.129
1408596	0.08848	3.577	0.128
1408808	0.08848	3.56	0.13
1409021	0.08848	3.56	0.129
1409234	0.08843	3.576	0.127
1409447	0.08848	3.576	0.129
1409660	0.08848	3.559	0.127
1409873	0.08848	3.576	0.129
1410085	0.08848	3.576	0.128
1410298	0.08848	3.576	0.128
1410511	0.08848	3.559	0.128
1410724	0.08843	3.559	0.128
1410937	0.08848	3.558	0.127
1411149	0.08848	3.542	0.127
1411362	0.08843	3.575	0.128
1411575	0.08848	3.576	0.128
1411788	0.08848	3.558	0.128
1412001	0.08848	3.559	0.128
1412214	0.08848	3.559	0.127
1412426	0.08853	3.575	0.129
1412639	0.08853	3.541	0.127
1412852	0.08859	3.577	0.128
1413065	0.08848	3.559	0.128
1413278	0.08853	3.56	0.129
1413491	0.08859	3.543	0.127
1413703	0.08848	3.576	0.13
1413916	0.08848	3.559	0.128
1414129	0.08848	3.56	0.129
1414342	0.08853	3.576	0.128
1414555	0.08859	3.577	0.128
1414767	0.08848	3.576	0.128
1414980	0.08853	3.576	0.13
1415193	0.08853	3.525	0.126
1415406	0.08853	3.576	0.128
1415619	0.08853	3.575	0.129
1415832	0.08848	3.576	0.129
1416044	0.08853	3.559	0.128
1416257	0.08853	3.574	0.127
1416470	0.08853	3.575	0.129
1416683	0.08853	3.54	0.126
1416896	0.08859	3.575	0.128
1417109	0.08848	3.558	0.128
1417321	0.08853	3.574	0.128
1417534	0.08848	3.558	0.127
1417747	0.08848	3.576	0.129
1417960	0.08853	3.524	0.125
1418173	0.08853	3.559	0.128
1418385	0.08848	3.558	0.128
1418598	0.08859	3.541	0.128
1418811	0.08853	3.558	0.129
1419024	0.08848	3.575	0.129
1419236	0.08859	3.54	0.126
1419449	0.08853	3.559	0.129
1419661	0.08848	3.557	0.129
1419874	0.08848	3.557	0.127
1420087	0.08848	3.539	0.127
1420300	0.08853	3.574	0.129
1420513	0.08853	3.573	0.129
1420726	0.08853	3.574	0.129
1420938	0.08859	3.556	0.128
1421151	0.08848	3.573	0.129
1421364	0.08859	3.573	0.128
1421577	0.08859	3.556	0.13
1421790	0.08859	3.54	0.127
1422002	0.08853	3.573	0.128
1422215	0.08859	3.555	0.127
1422428	0.08859	3.572	0.129
1422641	0.08859	3.573	0.13
1422854	0.08859	3.555	0.128
1423067	0.08859	3.556	0.128
1423279	0.08859	3.571	0.129
1423492	0.08859	3.573	0.13
1423705	0.08859	3.555	0.127
1423918	0.08859	3.573	0.129
1424131	0.08859	3.575	0.129
1424344	0.08853	3.524	0.128
1424556	0.08859	3.556	0.13
1424769	0.08859	3.573	0.128
1424982	0.08859	3.557	0.13
1425195	0.08864	3.572	0.128
1425408	0.08864	3.54	0.126
1425620	0.08864	3.573	0.128
1425833	0.08859	3.556	0.129
1426046	0.08859	3.556	0.128
1426259	0.08864	3.573	0.129
1426472	0.08853	3.538	0.127
1426685	0.08859	3.557	0.127
1426897	0.08859	3.555	0.128
1427110	0.08859	3.573	0.128
1427323	0.08859	3.555	0.127
1427536	0.08859	3.572	0.129
1427749	0.08864	3.573	0.13
1427962	0.08859	3.556	0.128
1428174	0.08864	3.555	0.128
1428387	0.08859	3.554	0.127
1428600	0.08864	3.556	0.128
1428813	0.08864	3.572	0.129
1429026	0.0887	3.555	0.128
1429238	0.08859	3.571	0.129
1429451	0.0887	3.555	0.129
1429664	0.08864	3.573	0.13
1429877	0.08864	3.571	0.128
1430090	0.08864	3.571	0.129
1430303	0.08853	3.554	0.127
1430515	0.08859	3.554	0.13
1430728	0.08859	3.572	0.129
1430941	0.08864	3.554	0.13
1431154	0.08859	3.52	0.126
1431367	0.0887	3.571	0.129
1431580	0.0887	3.537	0.127
1431792	0.08864	3.552	0.126
1432005	0.0887	3.554	0.128
1432218	0.0887	3.519	0.127
1432431	0.08864	3.57	0.129
1432644	0.0887	3.571	0.129
1432856	0.08864	3.536	0.127
1433069	0.08864	3.571	0.128
1433282	0.08864	3.553	0.128
1433495	0.0887	3.52	0.126
1433708	0.08864	3.552	0.127
1433921	0.08859	3.57	0.128
1434133	0.0887	3.552	0.129
1434346	0.08859	3.552	0.129
1434559	0.0887	3.57	0.129
1434772	0.08859	3.571	0.129
1434985	0.0887	3.571	0.128
1435198	0.08864	3.537	0.129
1435410	0.0887	3.554	0.128
1435623	0.08864	3.554	0.127
1435836	0.0887	3.554	0.128
1436049	0.0887	3.553	0.129
1436262	0.08864	3.57	0.128
1436473	0.0887	3.553	0.128
1436686	0.08864	3.571	0.129
1436899	0.0887	3.554	0.129
1437112	0.08864	3.57	0.129
1437325	0.08864	3.554	0.129
1437538	0.0887	3.536	0.127
1437750	0.08859	3.536	0.126
1437963	0.08864	3.57	0.129
1438176	0.0887	3.553	0.127
1438389	0.0887	3.571	0.13
1438602	0.0887	3.553	0.129
1438815	0.0887	3.569	0.129
1439027	0.0887	3.535	0.127
1439240	0.0887	3.537	0.128
1439453	0.0887	3.536	0.129
1439666	0.08875	3.536	0.128
1439879	0.08864	3.535	0.128
1440091	0.08875	3.551	0.128
1440304	0.08864	3.552	0.128
1440517	0.08864	3.57	0.128
1440730	0.08875	3.535	0.128
1440943	0.08875	3.552	0.129
1441156	0.0887	3.552	0.129
1441368	0.08875	3.568	0.13
1441581	0.0887	3.552	0.129
1441794	0.08875	3.535	0.128
1442007	0.0887	3.568	0.129
1442220	0.0887	3.535	0.127
1442433	0.08875	3.55	0.128
1442645	0.08875	3.551	0.129
1442858	0.0887	3.551	0.128
1443071	0.08875	3.551	0.128
1443284	0.08881	3.552	0.13
1443497	0.0887	3.552	0.128
1443710	0.08875	3.534	0.128
1443922	0.08875	3.551	0.128
1444135	0.08881	3.534	0.128
1444348	0.08875	3.568	0.129
1444561	0.08875	3.518	0.127
1444774	0.08875	3.568	0.129
1444986	0.08875	3.534	0.128
1445199	0.08875	3.55	0.128
1445412	0.0887	3.567	0.129
1445625	0.08881	3.533	0.128
1445838	0.08875	3.552	0.127
1446051	0.08881	3.551	0.127
1446263	0.08881	3.568	0.13
1446476	0.0887	3.568	0.129
1446689	0.08875	3.569	0.13
1446902	0.0887	3.534	0.127
1447115	0.08875	3.569	0.129
1447328	0.08875	3.568	0.129
1447540	0.08881	3.551	0.128
1447753	0.08875	3.569	0.129
1447966	0.08875	3.55	0.127
1448179	0.08881	3.567	0.128
1448392	0.08881	3.534	0.128
1448604	0.08881	3.567	0.131
1448817	0.08875	3.568	0.13
1449030	0.08881	3.55	0.128
1449243	0.08881	3.566	0.129
1449456	0.0887	3.533	0.128
1449669	0.08881	3.516	0.127
1449881	0.08881	3.55	0.128
1450094	0.08875	3.568	0.13
1450307	0.08881	3.533	0.129
1450520	0.08881	3.55	0.128
1450733	0.08875	3.567	0.13
1450946	0.08881	3.533	0.128
1451158	0.08875	3.566	0.127
1451371	0.08881	3.567	0.131
1451584	0.0887	3.565	0.128
1451797	0.08881	3.55	0.129
1452010	0.08881	3.549	0.129
1452222	0.08875	3.566	0.129
1452435	0.08881	3.534	0.128
1452648	0.08881	3.516	0.128
1452861	0.08881	3.55	0.129
1453074	0.08886	3.549	0.129
1453287	0.08881	3.565	0.129
1453499	0.08881	3.566	0.13
1453712	0.08886	3.532	0.127
1453924	0.08881	3.565	0.129
1454137	0.08881	3.565	0.129
1454350	0.08881	3.565	0.128
1454563	0.08886	3.566	0.129
1454775	0.08891	3.549	0.128
1454988	0.08881	3.532	0.128
1455201	0.08881	3.565	0.129
1455414	0.08886	3.566	0.13
1455627	0.08881	3.565	0.129
1455839	0.08881	3.547	0.129
1456052	0.08881	3.565	0.13
1456265	0.08886	3.564	0.128
1456478	0.08886	3.548	0.129
1456691	0.08886	3.532	0.127
1456904	0.08886	3.565	0.129
1457116	0.08881	3.548	0.128
1457329	0.08881	3.516	0.127
1457542	0.08886	3.549	0.13
1457755	0.08886	3.566	0.129
1457968	0.08886	3.549	0.129
1458181	0.08881	3.565	0.129
1458393	0.08881	3.549	0.129
1458606	0.08886	3.566	0.129
1458819	0.08891	3.547	0.129
1459032	0.08886	3.549	0.129
1459245	0.08886	3.514	0.127
1459457	0.08881	3.564	0.129
1459670	0.08881	3.566	0.128
1459883	0.08886	3.565	0.129
1460096	0.08886	3.548	0.128
1460309	0.08886	3.532	0.128
1460522	0.08886	3.547	0.13
1460734	0.08886	3.565	0.13
1460947	0.08891	3.549	0.13
1461160	0.08891	3.53	0.128
1461373	0.08886	3.547	0.13
1461586	0.08891	3.547	0.129
1461799	0.08891	3.546	0.129
1462011	0.08886	3.547	0.129
1462224	0.08886	3.547	0.128
1462437	0.08886	3.563	0.129
1462650	0.08886	3.563	0.128
1462863	0.08881	3.564	0.131
1463075	0.08886	3.547	0.129
1463288	0.08891	3.564	0.129
1463501	0.08897	3.563	0.129
1463714	0.08891	3.529	0.129
1463927	0.08897	3.546	0.129
1464140	0.08886	3.512	0.127
1464352	0.08891	3.563	0.129
1464565	0.08897	3.53	0.127
1464778	0.08891	3.53	0.128
1464991	0.08891	3.562	0.13
1465204	0.08886	3.53	0.126
1465417	0.08891	3.562	0.129
1465629	0.08886	3.528	0.13
1465842	0.08881	3.561	0.127
1466055	0.08891	3.562	0.13
1466268	0.08891	3.563	0.129
1466481	0.08891	3.563	0.129
1466693	0.08902	3.561	0.128
1466906	0.08891	3.563	0.129
1467119	0.08891	3.562	0.129
1467332	0.08891	3.545	0.129
1467545	0.08897	3.529	0.128
1467758	0.08891	3.563	0.13
1467970	0.08891	3.547	0.129
1468183	0.08891	3.529	0.126
1468396	0.08886	3.545	0.129
1468609	0.08886	3.546	0.128
1468822	0.08886	3.563	0.131
1469035	0.08891	3.546	0.127
1469247	0.08891	3.562	0.127
1469460	0.08891	3.546	0.129
1469673	0.08897	3.562	0.129
1469886	0.08886	3.546	0.128
1470099	0.08902	3.562	0.13
1470311	0.08902	3.562	0.128
1470524	0.08891	3.563	0.128
1470737	0.08891	3.561	0.129
1470950	0.08897	3.512	0.127
1471163	0.08897	3.547	0.13
1471376	0.08897	3.545	0.127
1471587	0.08891	3.563	0.129
1471800	0.08891	3.545	0.128
1472013	0.08897	3.544	0.129
1472226	0.08897	3.561	0.129
1472439	0.08897	3.545	0.129
1472652	0.08891	3.528	0.129
1472864	0.08902	3.562	0.129
1473077	0.08902	3.56	0.129
1473290	0.08902	3.561	0.13
1473503	0.08897	3.51	0.127
1473716	0.08897	3.56	0.129
1473928	0.08897	3.544	0.13
1474141	0.08897	3.561	0.128
1474354	0.08897	3.544	0.129
1474567	0.08897	3.528	0.129
1474780	0.08897	3.561	0.129
1474993	0.08891	3.56	0.129
1475205	0.08902	3.561	0.128
1475418	0.08891	3.561	0.129
1475631	0.08902	3.527	0.127
1475844	0.08897	3.561	0.13
1476057	0.08897	3.527	0.128
1476270	0.08897	3.543	0.129
1476482	0.08902	3.543	0.128
1476695	0.08897	3.527	0.127
1476908	0.08902	3.526	0.127
1477121	0.08897	3.56	0.128
1477334	0.08897	3.525	0.128
1477546	0.08902	3.526	0.128
1477759	0.08902	3.56	0.131
1477972	0.08902	3.544	0.129
1478185	0.08897	3.544	0.128
1478398	0.08902	3.561	0.13
1478611	0.08897	3.527	0.129
1478823	0.08897	3.544	0.128
1479036	0.08897	3.526	0.129
1479249	0.08897	3.527	0.128
1479462	0.08897	3.56	0.127
1479675	0.08902	3.56	0.13
1479888	0.08902	3.543	0.128
1480100	0.08902	3.56	0.129
1480313	0.08902	3.56	0.13
1480526	0.08902	3.561	0.129
1480739	0.08902	3.559	0.128
1480952	0.08902	3.543	0.127
1481164	0.08897	3.543	0.128
1481377	0.08908	3.56	0.128
1481590	0.08902	3.526	0.128
1481803	0.08897	3.525	0.127
1482016	0.08902	3.544	0.129
1482229	0.08902	3.526	0.128
1482441	0.08902	3.527	0.128
1482654	0.08908	3.526	0.13
1482867	0.08908	3.526	0.128
1483080	0.08897	3.541	0.127
1483293	0.08902	3.559	0.13
1483506	0.08908	3.542	0.13
1483718	0.08902	3.56	0.13
1483931	0.08908	3.542	0.129
1484144	0.08908	3.526	0.129
1484357	0.08908	3.542	0.129
1484570	0.08902	3.559	0.128
1484782	0.08902	3.525	0.128
1484995	0.08902	3.543	0.128
1485208	0.08913	3.507	0.127
1485421	0.08902	3.559	0.13
1485634	0.08913	3.558	0.129
1485847	0.08902	3.558	0.129
1486059	0.08908	3.542	0.13
1486272	0.08913	3.525	0.128
1486485	0.08902	3.558	0.13
1486698	0.08908	3.524	0.128
1486911	0.08908	3.557	0.13
1487124	0.08908	3.559	0.129
1487336	0.08913	3.558	0.129
1487549	0.08913	3.524	0.127
1487762	0.08908	3.541	0.128
1487975	0.08902	3.54	0.128
1488188	0.08902	3.524	0.129
1488400	0.08908	3.559	0.13
1488612	0.08908	3.507	0.128
1488825	0.08913	3.54	0.128
1489038	0.08913	3.524	0.128
1489251	0.08902	3.558	0.128
1489464	0.08908	3.558	0.13
1489676	0.08913	3.524	0.126
1489889	0.08913	3.524	0.128
1490102	0.08908	3.541	0.129
1490315	0.08902	3.542	0.129
1490528	0.08902	3.541	0.129
1490741	0.08908	3.558	0.129
1490953	0.08908	3.558	0.129
1491166	0.08902	3.541	0.13
1491379	0.08908	3.525	0.129
1491592	0.08913	3.524	0.127
1491805	0.08919	3.557	0.13
1492017	0.08908	3.557	0.129
1492230	0.08919	3.556	0.129
1492443	0.08908	3.557	0.129
1492656	0.08913	3.507	0.128
1492869	0.08919	3.558	0.13
1493082	0.08913	3.557	0.13
1493294	0.08913	3.524	0.127
1493507	0.08913	3.556	0.129
1493720	0.08908	3.557	0.129
1493933	0.08913	3.54	0.129
1494146	0.08913	3.556	0.13
1494359	0.08913	3.558	0.129
1494571	0.08913	3.524	0.128
1494784	0.08919	3.556	0.129
1494997	0.08913	3.557	0.129
1495210	0.08913	3.556	0.129
1495423	0.08908	3.556	0.128
1495635	0.08908	3.522	0.127
1495848	0.08913	3.522	0.127
1496061	0.08913	3.556	0.128
1496274	0.08908	3.539	0.128
1496487	0.08919	3.555	0.129
1496700	0.08913	3.557	0.13
1496912	0.08913	3.539	0.128
1497125	0.08913	3.539	0.129
1497338	0.08913	3.557	0.129
1497551	0.08913	3.538	0.129
1497764	0.08908	3.538	0.128
1497977	0.08924	3.539	0.128
1498189	0.08919	3.522	0.128
1498402	0.08919	3.539	0.129
1498615	0.08924	3.523	0.129
1498828	0.08924	3.522	0.127
1499041	0.08919	3.555	0.128
1499254	0.08919	3.521	0.127
1499466	0.08913	3.555	0.13
1499679	0.08913	3.555	0.128
1499892	0.08924	3.538	0.129
1500105	0.08919	3.556	0.131
1500318	0.08919	3.506	0.127
1500530	0.08924	3.54	0.128
1500743	0.08913	3.555	0.13
1500956	0.08913	3.556	0.128
1501169	0.08919	3.556	0.131
1501382	0.08919	3.555	0.129
1501595	0.08919	3.555	0.128
1501807	0.08919	3.555	0.129
1502020	0.08924	3.522	0.129
1502233	0.08919	3.556	0.13
1502446	0.08924	3.522	0.128
1502659	0.08913	3.538	0.129
1502872	0.08924	3.538	0.129
1503084	0.08924	3.537	0.129
1503297	0.08919	3.538	0.128
1503510	0.08919	3.555	0.13
1503723	0.08913	3.555	0.13
1503936	0.08924	3.537	0.127
1504148	0.08919	3.52	0.128
1504361	0.08924	3.539	0.129
1504574	0.08919	3.521	0.128
1504787	0.08919	3.52	0.128
1505000	0.08919	3.554	0.13
1505213	0.08919	3.555	0.129
1505425	0.08924	3.554	0.129
1505638	0.08924	3.521	0.128
1505851	0.08924	3.537	0.127
1506064	0.08924	3.537	0.128
1506276	0.08919	3.537	0.128
1506489	0.08919	3.553	0.128
1506701	0.08929	3.52	0.128
1506914	0.08913	3.537	0.129
1507127	0.08929	3.521	0.128
1507340	0.08924	3.554	0.13
1507553	0.08924	3.553	0.129
1507765	0.08929	3.536	0.129
1507978	0.08919	3.553	0.129
1508191	0.08924	3.503	0.127
1508404	0.08919	3.52	0.129
1508617	0.08929	3.552	0.128
1508830	0.08929	3.553	0.129
1509042	0.08929	3.553	0.13
1509255	0.08929	3.52	0.127
1509468	0.08929	3.553	0.131
1509681	0.08929	3.552	0.129
1509894	0.08924	3.554	0.13
1510107	0.08929	3.536	0.128
1510319	0.08929	3.535	0.13
1510532	0.08919	3.551	0.129
1510745	0.08924	3.519	0.13
1510958	0.08924	3.552	0.13
1511171	0.08924	3.552	0.129
1511384	0.08929	3.536	0.13
1511596	0.08919	3.537	0.129
1511809	0.08919	3.537	0.13
1512022	0.08924	3.553	0.131
1512235	0.08924	3.553	0.128
1512448	0.08924	3.554	0.13
1512660	0.08929	3.553	0.13
1512873	0.08924	3.521	0.128
1513086	0.08924	3.534	0.127
1513299	0.08929	3.536	0.13
1513512	0.08919	3.538	0.13
1513725	0.08919	3.519	0.126
1513937	0.08924	3.536	0.129
1514150	0.08919	3.536	0.129
1514363	0.08924	3.534	0.128
1514576	0.08924	3.52	0.129
1514789	0.08924	3.553	0.13
1515002	0.08919	3.536	0.129
1515214	0.08924	3.535	0.128
1515427	0.08935	3.502	0.128
1515640	0.08929	3.518	0.128
1515853	0.08924	3.536	0.129
1516066	0.08929	3.551	0.128
1516278	0.08929	3.552	0.131
1516491	0.08924	3.502	0.127
1516704	0.08929	3.551	0.129
1516917	0.08935	3.552	0.13
1517130	0.08929	3.551	0.13
1517343	0.08929	3.535	0.129
1517555	0.08929	3.501	0.127
1517768	0.08929	3.533	0.13
1517981	0.08924	3.535	0.13
1518194	0.08935	3.55	0.129
1518407	0.08935	3.551	0.13
1518620	0.08929	3.534	0.13
1518832	0.08924	3.517	0.128
1519045	0.08929	3.517	0.129
1519258	0.08929	3.55	0.128
1519471	0.08935	3.533	0.128
1519684	0.08935	3.533	0.128
1519896	0.08935	3.55	0.13
1520109	0.08929	3.534	0.13
1520322	0.08929	3.533	0.13
1520535	0.08935	3.549	0.129
1520748	0.08929	3.549	0.13
1520961	0.08929	3.515	0.128
1521173	0.08929	3.55	0.128
1521386	0.08935	3.516	0.128
1521599	0.08929	3.55	0.129
1521812	0.08929	3.517	0.129
1522025	0.08935	3.533	0.128
1522238	0.08935	3.551	0.13
1522450	0.08935	3.535	0.128
1522663	0.08935	3.533	0.129
1522876	0.0894	3.533	0.129
1523089	0.08935	3.551	0.13
1523302	0.0894	3.533	0.129
1523513	0.08929	3.551	0.131
1523726	0.08935	3.501	0.129
1523939	0.08935	3.55	0.13
1524152	0.08935	3.517	0.129
1524365	0.0894	3.55	0.131
1524578	0.08935	3.532	0.128
1524790	0.08935	3.534	0.129
1525003	0.08935	3.55	0.13
1525216	0.0894	3.532	0.129
1525429	0.08935	3.55	0.128
1525642	0.08935	3.533	0.129
1525855	0.08935	3.55	0.129
1526067	0.08929	3.549	0.129
1526280	0.08935	3.515	0.13
1526493	0.08929	3.549	0.13
1526706	0.08935	3.549	0.129
1526919	0.08935	3.516	0.127
1527131	0.08935	3.55	0.13
1527344	0.08935	3.515	0.127
1527557	0.08935	3.516	0.13
1527770	0.08935	3.498	0.126
1527983	0.0894	3.549	0.129
1528196	0.0894	3.515	0.128
1528408	0.0894	3.516	0.128
1528621	0.08935	3.531	0.128
1528834	0.08935	3.515	0.129
1529047	0.08935	3.532	0.129
1529260	0.08935	3.548	0.132
1529473	0.08935	3.548	0.13
1529685	0.08935	3.532	0.13
1529898	0.08935	3.531	0.13
1530111	0.08935	3.514	0.128
1530324	0.08935	3.549	0.131
1530537	0.0894	3.53	0.128
1530749	0.08935	3.515	0.13
1530962	0.0894	3.547	0.13
1531175	0.0894	3.547	0.13
1531388	0.0894	3.53	0.129
1531601	0.0894	3.547	0.13
1531814	0.0894	3.547	0.13
1532026	0.0894	3.531	0.129
1532239	0.0894	3.547	0.13
1532452	0.08935	3.532	0.13
1532665	0.0894	3.497	0.128
1532878	0.08935	3.53	0.13
1533091	0.0894	3.549	0.13
1533303	0.0894	3.498	0.128
1533516	0.0894	3.547	0.13
1533729	0.08935	3.549	0.129
1533942	0.0894	3.549	0.13
1534155	0.08946	3.548	0.129
1534367	0.08935	3.515	0.129
1534580	0.0894	3.548	0.129
1534793	0.08929	3.548	0.13
1535006	0.08935	3.547	0.128
1535219	0.08946	3.547	0.13
1535432	0.0894	3.531	0.129
1535644	0.0894	3.547	0.129
1535857	0.08935	3.512	0.128
1536070	0.08935	3.547	0.13
1536283	0.0894	3.529	0.129
1536496	0.08946	3.546	0.13
1536709	0.08946	3.547	0.13
1536921	0.08935	3.546	0.129
